TRADE,NIMY,IDT1RWAJR,DEPINS,LNATRES,BKCLASS,NOIJ,ELNATR,INTINC,NCLNLSR,P9LTOT,LNLSNET,IDT1CER,DEPFOR,ROA,P3LTOT,DEPDOM,ROE,LNLSGR,NETINC,EQ,LNLSDEPR,NTLNLSR,DEPUNINS,FREPO,CHBAL,OFFDOM,CERT,STALP,EINTEXP,COREDEP,DEPIDOM,REPDTE,RBC1AAJ,SC,PTAXNETINC,NUMEMP,ASSET,NONIX,DEP,NIM,CITY,RBCRWAJ,P9ASSET,NAMEFULL,P3ASSET,NONII,LIAB,EQTOT,ID,bank_name,ticker,failed,failure_date,report_date,year,quarter
0,3.074121296086156,0.0,520816,3924,NM,3631.0,639,18397,0.41021594565945896,0.0,416830,0.0,,0.8135637779367554,0.0,600639,7.83,420754,4399,75596,69.3977580543388,-0.10588269032092816,80266,0,13014,16,7614,PA,3082,589911,441014,20200930,8.523345444667052,296968,3631,140,774144,14354,600639,15315,MIFFLINTOWN,0.0,399,THE JUNIATA VALLEY BANK,495,3309,698548,75596,7614_20200930,Synovus Financial,SNV,False,,2020-09-30,2020,3
0,2.9757774660577225,0.0,537047,4094,NM,4887.0,721,24237,0.1268155803350676,0.0,418567,0.0,,0.775346036079091,0.0,623011,7.6,422661,5701,75441,67.184528042041,-0.10026209289818289,86429,10000,32356,16,7614,PA,4037,610036,454751,20201231,8.511436475271573,286570,4870,145,792722,19128,623011,20200,MIFFLINTOWN,0.0,114,THE JUNIATA VALLEY BANK,924,4519,717281,75441,7614_20201231,Synovus Financial,SNV,False,,2020-12-31,2020,4
0,2.662329174173952,0.0,570135,4056,NM,1578.48,-79,5821,0.09771010533012056,0.0,432951,0.0,,0.8084172565028065,0.0,669595,8.79,437007,1614,71401,64.6586369372531,-0.03815426420432074,99942,10000,12728,16,7614,PA,882,656157,486023,20210331,8.2818611772355,301264,1643,140,804473,4599,669595,4939,MIFFLINTOWN,0.0,92,THE JUNIATA VALLEY BANK,517,1224,733072,71401,7614_20210331,Synovus Financial,SNV,False,,2021-03-31,2021,1
0,2.6818009850684,12.319157246665455,590334,3906,NM,3308.65,-279,11829,0.0997242508505551,0.0,427283,12.319157246665455,,0.8380894422605635,0.0,708712,9.29,431189,3397,72542,60.29007551727641,-0.04229748144062433,118736,0,18920,16,7614,PA,1716,675241,528431,20210630,7.863422557445196,342219,3473,144,834765,9383,708712,10113,MIFFLINTOWN,13.074433156341728,180,THE JUNIATA VALLEY BANK,3776,2464,762223,72542,7614_20210630,Synovus Financial,SNV,False,,2021-06-30,2021,2
0,2.7283704260415247,12.483902529574872,591902,3725,NM,5198.46,-536,18019,0.08281442768187602,0.0,408039,12.483902529574872,,0.864922255414007,0.0,707867,9.68,411764,5284,71885,57.64345562090054,-0.05231019704326447,116342,0,13433,16,7614,PA,2506,673679,525599,20210930,7.843256356959157,358496,5502,143,826209,14281,707867,15513,MIFFLINTOWN,13.204179734783297,179,THE JUNIATA VALLEY BANK,411,3734,754324,71885,7614_20210930,Synovus Financial,SNV,False,,2021-09-30,2021,3
0,2.8113365045152774,11.062777662854497,603975,3508,NM,6549.04,-769,24510,0.05402782193768632,0.0,414795,11.062777662854497,,0.8139664948675369,0.0,708532,9.16,418303,6622,70266,58.542874563181336,-0.04314157414409946,104951,0,14261,16,7614,PA,3218,665482,524648,20211231,6.985776648723157,335633,6856,137,809566,20250,708532,21292,MIFFLINTOWN,11.062777662854497,85,THE JUNIATA VALLEY BANK,1001,5045,739300,70266,7614_20211231,Synovus Financial,SNV,False,,2021-12-31,2021,4
0,3.1614511731947714,11.209673490465843,612313,3576,NM,2154.29,28,6529,0.03150942252923711,0.0,408999,11.209673490465843,,1.0572789661721442,0.0,720939,13.57,412575,2137,55724,56.731429427455026,-0.038513476105998715,108834,0,16539,16,7614,PA,593,678341,530172,20220331,7.165751685769774,331233,2371,139,807415,4843,720939,5936,MIFFLINTOWN,11.209673490465843,0,THE JUNIATA VALLEY BANK,1046,1306,751691,55724,7614_20220331,Synovus Financial,SNV,False,,2022-03-31,2022,1
0,3.1778418288152523,12.602780459620853,585446,3813,NM,5172.11,250,13230,0.026979293958678603,0.0,437266,12.602780459620853,,1.0236190059817942,0.0,719966,14.54,441079,4152,45389,60.73425689546451,-0.025472559213872793,134735,0,22919,16,7614,PA,1284,706832,523534,20220630,8.005628387732315,303790,5676,141,816737,9840,719966,11946,MIFFLINTOWN,12.98934226151828,0,THE JUNIATA VALLEY BANK,1023,3820,771348,45389,7614_20220630,Synovus Financial,SNV,False,,2022-06-30,2022,2
0,3.1837716885283593,12.808637040019114,587427,3905,NM,7713.16,350,20096,0.032437341867958394,0.0,458525,12.808637040019114,,1.0401728150360041,0.0,717923,16.46,462430,6335,33931,63.86826999552877,-0.014452391536606303,130734,0,13427,16,7614,PA,2155,706250,515341,20220930,8.04748092938376,287415,8355,141,814379,14773,717923,17941,MIFFLINTOWN,13.543251983272226,8,THE JUNIATA VALLEY BANK,1312,5537,780448,33931,7614_20220930,Synovus Financial,SNV,False,,2022-09-30,2022,3
0,3.1952763496229197,12.291943438137464,584629,4027,NM,9798.47,455,27512,0.03673799616934152,0.0,480485,12.291943438137464,,1.0327257461483363,0.0,711571,17.46,484512,8423,35961,67.52453374294343,-0.014421566731969324,127275,0,10999,15,7614,PA,3422,699083,512381,20221231,8.479200710566735,283285,10578,139,829946,19831,711571,24090,MIFFLINTOWN,13.008125743614915,39,THE JUNIATA VALLEY BANK,457,6774,793985,35961,7614_20221231,Synovus Financial,SNV,False,,2022-12-31,2022,4
0,3.014094578721585,12.250739585831933,609807,5374,NM,1762.79,243,7748,0.010440186940759103,0.0,483123,12.250739585831933,,0.8420687528903962,0.0,724320,19.28,488497,1748,36565,66.70021537442014,0.005755342448014356,115139,0,11903,15,7614,PA,1984,700050,524214,20230331,8.340823449001688,280289,2017,139,830726,4732,724320,5764,MIFFLINTOWN,13.205582651492943,0,THE JUNIATA VALLEY BANK,143,1228,794161,36565,7614_20230331,Synovus Financial,SNV,False,,2023-03-31,2023,1
0,2.967287847451571,12.18765808134162,622530,5442,NM,3230.52,290,15883,0.026722936593399634,0.0,499742,12.18765808134162,,0.7675938865517791,0.0,740087,17.72,505184,3205,35983,67.52476398045096,-0.005682613840006008,118384,0,14573,15,7614,PA,4465,711916,544677,20230630,8.20132168022267,274460,3654,139,844559,10123,740087,11418,MIFFLINTOWN,13.160411337705538,53,THE JUNIATA VALLEY BANK,202,2649,808576,35983,7614_20230630,Synovus Financial,SNV,False,,2023-06-30,2023,2
0,2.9516441465213514,12.089773411992208,621567,5586,NM,4995.16,411,24404,0.014976698591023315,,508546,12.089773411992208,,0.7956023654833311,,757613,18.39,514132,5023,37144,67.1247721462013,-0.009904428243383986,137137,0,27767,15,7614,PA,7310,725814,556824,20230930,8.200823397315938,269325,5730,140,861861,14853,757613,17094,MIFFLINTOWN,13.068221627454001,0,THE JUNIATA VALLEY BANK,772,3900,824717,37144,7614_20230930,Synovus Financial,SNV,False,,2023-09-30,2023,3
0,2.9073185811124813,11.722588796855257,618960,5677,NM,6653.43,500,33136,0.9425307483526648,,519717,11.722588796855257,,0.7860993380389965,,749195,17.91,525394,6663,40368,69.37005719472234,-0.007745105788215445,131632,0,28930,15,7614,PA,10489,717033,552018,20231231,8.171294767918958,268402,7646,138,870922,19813,749195,22647,MIFFLINTOWN,12.682824517218108,0,THE JUNIATA VALLEY BANK,598,5312,830554,40368,7614_20231231,Synovus Financial,SNV,False,,2023-12-31,2023,4
0,3.2872573457209757,46.45799011532125,18434,109,NM,50.0,0,370,0.7960979985423557,0.0,17728,46.45799011532125,,0.5478851632697787,0.0,18846,3.11,17837,50,6344,94.06770667515654,-0.11454097703453411,413,1835,1226,1,27847,OH,98,17565,18420,20180331,17.790334083054475,12975,50,6,36275,261,18846,272,CLEVELAND,47.238736480194824,0,THE PIONEER SAVINGS BANK,58,39,29931,6344,27847_20180331,Webster Financial,WBS,False,,2018-03-31,2018,1
0,3.233805971641701,37.667413921940565,18536,114,NM,102.0,0,741,0.7289416846652268,0.0,18406,37.667413921940565,,0.5560805408155848,0.0,19643,3.19,18520,102,6314,93.70259125388179,-0.10104412260020208,1108,2285,1094,1,27847,OH,202,18360,19144,20180630,17.74342034008448,12733,102,6,37048,495,19643,539,CLEVELAND,38.32269931597402,0,THE PIONEER SAVINGS BANK,58,58,30734,6314,27847_20180630,Webster Financial,WBS,False,,2018-06-30,2018,2
0,3.3318799835593915,37.72437919366863,18811,118,NM,177.0,0,1146,0.5751068432438137,0.0,18835,37.72437919366863,,0.6416195861993964,0.0,19699,3.71,18953,177,6282,95.61399055789634,-0.10313529939912978,889,2147,1034,1,27847,OH,310,18411,19269,20180930,17.760617760617762,12465,177,6,37068,746,19699,836,CLEVELAND,38.40110110684177,0,THE PIONEER SAVINGS BANK,116,87,30786,6282,27847_20180930,Webster Financial,WBS,False,,2018-09-30,2018,3
0,3.309840306896244,37.87616741611899,19273,121,NM,137.0,0,1548,1.4787526591604836,0.0,19152,37.87616741611899,,0.3705206220419202,0.0,20202,2.15,19273,137,6395,94.8024948024948,-0.09272592398656021,930,2194,1285,1,27847,OH,435,18910,19643,20181231,17.712714331931416,12557,137,6,37751,1080,20202,1113,CLEVELAND,38.573734578577195,0,THE PIONEER SAVINGS BANK,57,104,31356,6395,27847_20181231,Webster Financial,WBS,False,,2018-12-31,2018,4
0,3.347912640404539,38.290330079033005,19085,127,NM,46.0,0,420,0.9579955784819455,0.0,18871,38.290330079033005,,0.48611019378360165,0.0,20179,2.83,18998,46,6589,93.51801377669855,-0.125421337305009,1095,2508,1323,1,27847,OH,132,18134,19776,20190331,17.455691843060375,12648,46,6,37952,258,20179,288,CLEVELAND,39.02835890283589,0,THE PIONEER SAVINGS BANK,57,16,31364,6589,27847_20190331,Webster Financial,WBS,False,,2019-03-31,2019,1
0,3.0931709338292683,36.79425300258166,19330,132,NM,65.0,0,811,0.9214681368742558,0.0,19185,36.79425300258166,,0.34275469310272094,0.0,20136,1.98,19317,65,6722,95.27711561382598,-0.11460720983538238,807,2559,1063,1,27847,OH,276,17830,19887,20190630,17.20193115029387,12684,65,6,38081,501,20136,535,CLEVELAND,37.535076888539685,0,THE PIONEER SAVINGS BANK,56,31,31358,6722,27847_20190630,Webster Financial,WBS,False,,2019-06-30,2019,2
0,3.0619998708186507,35.992122107336286,20178,137,NM,83.0,0,1228,0.0,0.0,19782,35.992122107336286,,0.3384497219496238,0.0,21058,1.95,19919,97,6783,93.94054516098394,-0.10321390326035068,881,3016,1501,1,27847,OH,428,18488,20661,20190930,17.0,12153,83,6,39066,764,21058,800,CLEVELAND,36.74161606214782,0,THE PIONEER SAVINGS BANK,179,47,32283,6783,27847_20190930,Webster Financial,WBS,False,,2019-09-30,2019,3
0,3.04719624056753,34.604832752980904,21716,141,NM,58.0,0,1665,0.8662472929772095,0.0,19253,34.604832752980904,,0.18562346280569866,0.0,23146,1.08,19394,72,6712,83.18067916702671,-0.10319810941063559,1431,4889,1456,1,27847,OH,586,18962,22687,20191231,16.280281969817313,12898,58,6,41091,1064,23146,1079,CLEVELAND,35.34873905244276,0,THE PIONEER SAVINGS BANK,1637,43,34379,6712,27847_20191231,Webster Financial,WBS,False,,2019-12-31,2019,4
0,2.433393987126911,34.55776510102895,22603,146,NM,-30.0,0,382,7.378554337543821,0.0,17825,34.55776510102895,,-0.2233280737953635,0.0,23625,-1.35,17971,-23,6894,75.44973544973544,-0.1070520540612873,1023,3884,1869,1,27847,OH,158,19672,23275,20200331,15.875970511156288,13533,-30,6,41299,278,23625,224,CLEVELAND,35.33614117396172,0,THE PIONEER SAVINGS BANK,304,24,34405,6894,27847_20200331,Webster Financial,WBS,False,,2020-03-31,2020,1
0,2.4480226810119223,32.86289320677832,23049,151,NM,-27.0,0,745,8.480306530681242,0.0,17596,32.86289320677832,,0.43079802510568266,0.0,24071,2.6,17747,89,6922,73.10041128328695,-0.09798229060821598,1023,4980,1562,1,27847,OH,296,19848,23686,20200630,15.93762803364423,13261,-27,5,41566,508,24071,449,CLEVELAND,33.61327833821995,0,THE PIONEER SAVINGS BANK,320,32,34644,6922,27847_20200630,Webster Financial,WBS,False,,2020-06-30,2020,2
0,2.4772804066580822,35.35746654582289,23217,155,NM,-14.0,0,1124,5.0715702567951535,0.0,18498,35.35746654582289,,0.3275743835245235,0.0,24306,1.98,18653,102,6911,76.10466551468772,-0.10121981969768862,1090,6549,1839,1,27847,OH,435,19544,23785,20200930,15.84480122324159,12594,-14,5,42109,759,24306,689,CLEVELAND,36.1838247054433,0,THE PIONEER SAVINGS BANK,223,56,35198,6911,27847_20200930,Webster Financial,WBS,False,,2020-09-30,2020,3
0,2.4895401955343037,34.85227575192973,24155,158,NM,-104.0,0,1486,4.083059874119103,0.0,18431,34.85227575192973,,0.02877684039884701,0.0,25280,0.18,18589,12,6793,72.90743670886076,-0.09203716135738571,1126,8139,1166,1,27847,OH,553,19987,24804,20201231,15.509072819443787,12114,-104,5,42436,1102,25280,933,CLEVELAND,35.69337237157306,0,THE PIONEER SAVINGS BANK,53,65,35644,6793,27847_20201231,Webster Financial,WBS,False,,2020-12-31,2020,4
0,2.572547392443142,34.71886495007882,23202,164,NM,28.0,0,353,4.024435989496811,0.0,18497,34.71886495007882,,0.2676352513859683,0.0,24433,1.66,18661,28,6697,75.70498915401302,-0.12885906040268458,1232,6605,851,1,27847,OH,105,19374,24175,20210331,15.64342370072215,12677,28,5,41260,234,24433,248,CLEVELAND,35.58066211245402,0,THE PIONEER SAVINGS BANK,213,14,34563,6697,27847_20210331,Webster Financial,WBS,False,,2021-03-31,2021,1
0,2.566054520105037,36.49771614110396,25376,167,NM,58.0,0,707,2.985224142248936,0.0,19798,36.49771614110396,,0.27524241896958096,0.0,25970,1.72,19965,58,6739,76.23411628802465,-0.09438084418421741,595,7470,656,1,27847,OH,207,21144,25596,20210630,15.792356232884867,12190,58,6,42738,472,25970,500,CLEVELAND,37.41676297396951,0,THE PIONEER SAVINGS BANK,52,30,35999,6739,27847_20210630,Webster Financial,WBS,False,,2021-06-30,2021,2
0,2.500539000568512,37.181171319102354,24855,172,NM,53.0,0,1044,3.332484076433121,0.0,19453,37.181171319102354,,0.16712267860204694,0.0,26362,1.05,19625,53,6636,73.7918215613383,-0.09716918271733471,1508,6236,535,1,27847,OH,310,21004,26149,20210930,15.733642154024318,13822,53,6,42699,727,26362,734,CLEVELAND,38.122605363984675,0,THE PIONEER SAVINGS BANK,52,46,36063,6636,27847_20210930,Webster Financial,WBS,False,,2021-09-30,2021,3
0,2.4205392736335214,32.07629799036543,25650,181,NM,2.0,0,1362,3.7050359712230216,0.0,19279,32.07629799036543,,0.0047137126615035795,0.0,26944,0.03,19460,2,6531,71.5521080760095,-0.11941848390446522,1318,6137,1070,1,27847,OH,416,21564,26600,20211231,15.261378895216929,13215,2,6,43014,1022,26944,946,CLEVELAND,32.957033720986814,0,THE PIONEER SAVINGS BANK,51,78,36483,6531,27847_20211231,Webster Financial,WBS,False,,2021-12-31,2021,4
0,2.5223331581713087,32.28476821192053,26795,183,NM,-14.0,0,341,2.4528701546282567,0.0,23422,32.28476821192053,,0.34600862683670963,0.0,26956,2.37,23605,37,5958,86.88974625315329,-0.037153140601416466,162,1429,930,1,27847,OH,95,21655,26724,20220331,15.623895369388476,13991,-14,6,42533,276,26956,246,CLEVELAND,33.17588624853915,0,THE PIONEER SAVINGS BANK,113,16,36575,5958,27847_20220331,Webster Financial,WBS,False,,2022-03-31,2022,1
0,2.938712710488076,35.45171668160962,25058,195,NM,86.0,0,769,2.448058583106267,0.0,23293,35.45171668160962,,0.6412556753467618,0.0,25812,4.57,23488,137,5511,90.24097319076398,-0.1262151969107328,755,1450,1012,1,27847,OH,196,21425,25477,20220630,15.591946557802933,13944,86,6,42639,517,25812,573,CLEVELAND,36.48014345234956,0,THE PIONEER SAVINGS BANK,50,30,37128,5511,27847_20220630,Webster Financial,WBS,False,,2022-06-30,2022,2
0,3.068279789738463,34.53211573979068,24812,202,NM,89.0,0,1183,2.4530962861660752,0.0,23197,34.53211573979068,,0.44013676019806647,0.0,25552,3.26,23399,140,4893,90.78350031308705,-0.12450773745997866,741,1849,353,1,27847,OH,291,20895,25320,20220930,16.856999749561734,12957,89,6,41454,847,25552,892,CLEVELAND,35.56843833367536,0,THE PIONEER SAVINGS BANK,50,44,36561,4893,27847_20220930,Webster Financial,WBS,False,,2022-09-30,2022,3
0,2.902420918051718,34.483474290458155,25615,209,NM,16.0,0,1572,1.290649120587119,0.0,23500,34.483474290458155,,0.15794511053800347,0.0,26495,1.2,23709,67,4946,88.6959803736554,-0.12317329602942083,881,2455,484,1,27847,OH,446,21322,26070,20221231,16.696394925260645,12879,16,6,42459,1175,26495,1126,CLEVELAND,35.56789290717584,0,THE PIONEER SAVINGS BANK,49,65,37513,4946,27847_20221231,Webster Financial,WBS,False,,2022-12-31,2022,4
0,2.312345726380949,0.0,25906,315,NM,-29.0,0,435,1.7068359207479202,0.0,23003,0.0,,-0.27233563018699597,0.0,26954,-2.39,23318,-29,4768,85.34169325517549,-0.06804601611840007,1049,1653,760,1,27847,OH,209,20731,26701,20230331,15.684697855750487,14120,-29,6,42730,273,26954,226,CLEVELAND,0.0,0,THE PIONEER SAVINGS BANK,49,18,37962,4768,27847_20230331,Webster Financial,WBS,False,,2023-03-31,2023,1
0,2.2574848783944526,0.0,25547,318,NM,-97.0,0,901,1.6141460842762703,0.0,24339,0.0,,-0.4495110987534177,0.0,26837,-4.03,24657,-97,4735,90.6919551365652,-0.05859048044193962,1291,1374,845,1,27847,OH,455,20099,26430,20230630,14.932795383641013,14427,-97,6,44285,572,26837,446,CLEVELAND,0.0,0,THE PIONEER SAVINGS BANK,48,29,39550,4735,27847_20230630,Webster Financial,WBS,False,,2023-06-30,2023,2
0,2.636376896039697,0.0,25566,312,NM,-15.0,0,1524,0.0,,25972,0.0,,-0.045581607361613624,,25987,-0.43,26284,-15,4324,99.94227883172356,-0.0054438183896782615,422,1374,1632,1,27847,OH,735,18881,25715,20230930,14.182026129415387,13548,-15,6,46031,849,25987,789,CLEVELAND,0.0,0,THE PIONEER SAVINGS BANK,47,45,41707,4324,27847_20230930,Webster Financial,WBS,False,,2023-09-30,2023,3
0,2.499032320495452,0.0,29107,314,NM,-2.0,0,2102,0.0,,29980,0.0,,-0.004415011037527594,,30282,-0.04,30294,-2,4992,99.00270787926821,-0.011694812181316367,1176,2836,672,1,27847,OH,1069,19222,29830,20231231,13.862533808440302,14143,-2,6,50995,1097,30282,1033,CLEVELAND,0.0,0,THE PIONEER SAVINGS BANK,47,62,46003,4992,27847_20231231,Webster Financial,WBS,False,,2023-12-31,2023,4
0,4.84138106765193,12.007904350111948,219326,3557,SB,252.0,200,4009,1.421355334763372,0.0,242124,12.007904350111948,,0.3720168071878962,0.0,230294,3.54,245681,252,26473,105.13691194733687,0.16226467962135455,10975,0,21239,3,27417,RI,874,221893,220671,20180331,9.900153954232247,1994,252,127,277415,4116,230294,3135,WARWICK,13.26652707149267,0,"HOME LOAN INVESTMENT BANK, F.S.B.",950,1433,250943,26473,27417_20180331,Wintrust Financial,WTFC,False,,2018-03-31,2018,1
0,4.846872444576756,11.9238043653931,219845,3658,SB,1056.0,480,8400,1.2156824968692805,0.0,255867,11.9238043653931,,0.761229212171017,0.0,233620,7.53,259525,1056,27276,109.52272921838883,0.22446445708337176,13779,0,20654,3,27417,RI,1969,226943,221160,20180630,9.583794126424069,1845,1056,133,290427,8030,233620,6431,WARWICK,13.182229172217685,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1738,3135,263151,27276,27417_20180630,Wintrust Financial,WTFC,False,,2018-06-30,2018,2
0,4.958842066582285,11.466725389419102,234567,3795,SB,1956.0,780,13240,1.197174577245364,0.0,260661,11.466725389419102,,0.9259759250892313,0.0,249714,9.33,264456,1956,27572,104.38381508445661,0.23361073305847463,15152,0,19415,3,27417,RI,3220,234912,238298,20180930,9.578481561822127,1740,1956,133,294229,11660,249714,10020,WARWICK,12.724832660930119,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2654,4376,266657,27572,27417_20180930,Wintrust Financial,WTFC,False,,2018-09-30,2018,3
0,4.882205139687041,11.518975513238777,237103,3905,SB,2711.0,1330,17997,1.5412366933601997,0.0,266073,11.518975513238777,,0.9488489562661483,0.0,253435,9.68,269978,2711,28335,104.98668297591098,0.3454672651097713,16334,0,21720,3,27417,RI,4652,235569,241877,20181231,9.423871458818759,1664,2711,130,302006,15356,253435,13345,WARWICK,12.775613184741582,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1965,6052,273671,28335,27417_20181231,Wintrust Financial,WTFC,False,,2018-12-31,2018,4
0,4.750855226615586,11.466588753758689,242030,4159,SB,304.0,620,4898,1.4116095958517165,0.0,267375,11.466588753758689,,0.4030173270936352,0.0,254933,4.3,271534,304,28251,104.88049801320346,0.5392308942368775,12906,0,20126,3,27417,RI,1466,225728,248602,20190331,9.299287176415609,1592,304,134,301442,3780,254933,3432,WARWICK,12.724557580479571,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1496,1272,273191,28251,27417_20190331,Wintrust Financial,WTFC,False,,2019-03-31,2019,1
0,4.689671493043966,10.78658934504034,261541,4531,SB,1137.0,1310,10104,1.0231522051789763,0.0,294447,10.78658934504034,,0.7306650101213491,0.0,274823,7.96,298978,1137,29097,107.14059594720966,0.48757272543397306,13286,0,22196,3,27417,RI,3102,243745,268033,20190630,9.214877603770717,1517,1137,138,330222,7499,274823,7002,WARWICK,12.044301732320834,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2325,2944,301125,29097,27417_20190630,Wintrust Financial,WTFC,False,,2019-06-30,2019,2
0,4.6679460648624795,10.564351674733514,279768,4599,SB,2147.0,1735,15624,1.1725877600148533,0.0,307787,10.564351674733514,,0.8948000481378618,0.0,293579,9.89,312386,2147,30108,104.83958321269573,0.482028804485478,13819,0,23659,3,27417,RI,4870,255114,286777,20190930,9.015941673006992,1430,2147,129,345988,11377,293579,10754,WARWICK,11.820884416537094,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2620,4505,315880,30108,27417_20190930,Wintrust Financial,WTFC,False,,2019-09-30,2019,3
0,4.625383046539514,11.866018250368832,297475,4826,SB,4622.0,2435,21072,1.4997476871320436,0.0,292424,11.866018250368832,,1.4214138362427928,0.0,311074,15.58,297250,4622,32585,94.0046419822936,0.5220236034661816,13601,0,38903,3,27417,RI,6630,269923,303945,20191231,9.66742445377004,1340,4622,131,346188,15370,311074,14442,WARWICK,13.124237291222702,0,"HOME LOAN INVESTMENT BANK, F.S.B.",3128,7985,313603,32585,27417_20191231,Wintrust Financial,WTFC,False,,2019-12-31,2019,4
0,4.384563784634174,11.167057864481581,291344,5347,SB,205.0,1000,5414,1.6373583558970766,0.0,300084,11.167057864481581,,0.23655699941870445,0.0,305918,2.55,305431,205,31782,98.09295301355266,0.6344981839480588,14576,0,31343,3,27417,RI,1770,271474,297069,20200331,9.161720319756464,1268,205,134,347091,3928,305918,3644,WARWICK,12.426738253524295,0,"HOME LOAN INVESTMENT BANK, F.S.B.",3081,1489,315309,31782,27417_20200331,Wintrust Financial,WTFC,False,,2020-03-31,2020,1
0,4.350938028363583,11.33415238531537,296213,5795,SB,1083.0,2000,10607,1.2593556472781102,0.0,306984,11.33415238531537,,0.6231766472751126,0.0,311130,6.7,312779,1083,32678,98.6674380484042,0.6757258645926638,14934,0,26216,3,27417,RI,3363,260843,302452,20200630,9.433466303478118,1234,1083,100,349443,7384,311130,7244,WARWICK,12.595353615281565,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1607,3223,316764,32678,27417_20200630,Wintrust Financial,WTFC,False,,2020-06-30,2020,2
0,4.364167839137279,11.650122313648586,312198,7125,SB,3000.0,3650,15979,1.0109193914381005,0.0,321190,11.650122313648586,,1.1324184107525817,0.0,329474,12.15,328315,3000,34598,97.48568931084091,0.5792971558360636,17289,0,31538,3,27417,RI,4911,268527,320242,20200930,9.700307492032142,1115,3000,104,370148,11214,329474,11068,WARWICK,12.916051728901737,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1945,6796,335550,34598,27417_20200930,Wintrust Financial,WTFC,False,,2020-09-30,2020,3
0,4.303480612154355,13.124751751361194,316343,7911,SB,5763.0,4725,21197,1.994798160150261,0.0,299288,13.124751751361194,,1.6098242014987034,0.0,336201,17.05,307199,5763,37362,89.02055615539514,0.5287000297877333,19881,0,60927,2,27417,RI,6453,274435,326655,20201231,9.990902523211945,1052,5763,104,377077,15220,336201,14744,WARWICK,14.395433279553451,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2823,10964,339715,37362,27417_20201231,Wintrust Financial,WTFC,False,,2020-12-31,2020,4
0,4.084250923167889,14.098265791424799,310097,8129,SB,2642.0,740,5119,2.0837961965082155,0.0,293436,14.098265791424799,,2.816732478380752,0.0,330174,27.68,301565,2642,39007,88.8731396172927,0.6859801170897096,20139,0,62544,2,27417,RI,1458,267488,320222,20210331,10.346127202609557,979,2642,101,373296,4807,330174,3661,WARWICK,15.370983200419538,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2288,4528,334289,39007,27417_20210331,Wintrust Financial,WTFC,False,,2021-03-31,2021,1
0,4.09792047370802,16.38832718030536,294516,7767,SB,7830.0,740,10044,1.8766383212465494,0.0,279875,16.38832718030536,,4.222298915036346,0.0,314454,38.97,287642,7830,44191,89.00347904621981,0.5923655129483739,19985,0,65606,2,27417,RI,2782,252904,305397,20210630,12.044174790374258,928,7830,100,362291,8704,314454,7262,WARWICK,17.660612581860008,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1697,10012,318100,44191,27417_20210630,Wintrust Financial,WTFC,False,,2021-06-30,2021,2
0,4.222663081439921,12.905373204330035,288644,7667,SB,11358.0,740,15185,1.8593908740745073,0.0,265971,12.905373204330035,,4.106625067879377,0.0,310002,39.16,273638,11358,34140,85.79654324810808,0.44851892749332495,21404,0,78979,3,27417,RI,4031,247147,299789,20210930,9.399060644876933,852,11358,100,362379,13575,310002,11154,WARWICK,14.177755251790941,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1599,14519,328239,34140,27417_20210930,Wintrust Financial,WTFC,False,,2021-09-30,2021,3
0,4.357194047882357,14.843692045805042,273678,7501,SB,15256.0,740,20296,1.2741119825576113,0.0,256683,14.843692045805042,,4.204404151931778,0.0,298822,39.58,264184,15256,38033,85.89829396764628,0.40091254668016524,25198,0,65667,3,27417,RI,5206,239719,285934,20211231,10.869465775434705,808,15256,100,339245,17226,298822,15090,WARWICK,16.11648817588012,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1828,18132,301212,38033,27417_20211231,Wintrust Financial,WTFC,False,,2021-12-31,2021,4
0,4.405212482884315,16.443508053400542,269333,7380,SB,3737.0,0,4615,1.0615339749198018,0.0,249795,16.443508053400542,,4.416840015128593,0.0,293122,37.47,257175,3737,41752,85.21878262293517,0.18566860838692723,23842,0,71264,4,27417,RI,1068,233477,284582,20220331,12.323507189573348,726,3737,96,337619,4821,293122,3547,WARWICK,17.7162997676525,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1139,5011,295867,41752,27417_20220331,Wintrust Financial,WTFC,False,,2022-03-31,2022,1
